task_id,task_name,task_definition_key,vx_type,task_status,is_excluded,exclude_reason,start_date,claim_time,end_time,status_weekly
2f50013c-e611-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:49:13,DONE
2fcc3b9a-e530-11f0-833b-1a66a98ce176,3.5.1.2.5 TE(PE) Prepare to change the fixture,V3_5_1_2_5,V3,DONE,0,,2025-12-30,2025-12-30 11:36:00,2025-12-30 11:37:42,DONE
30eb9595-e52d-11f0-b91f-f260ad480fb9,3.5.3.10.1 Handle Production Line Quality Events,V3_5_3_10_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:16:10,DONE
30eb95e2-e52d-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
318782da-e47b-11f0-833b-1a66a98ce176,3.5.1.2.1 Prepare the materials after the change,V3_5_1_2_1,V3,DONE,0,,2025-12-29,2025-12-29 13:59:04,2025-12-29 13:59:56,DONE
33e45c45-e530-11f0-bf7b-965e190dd3fa,3.5.1.2.5 TE(PE) Prepare to change the fixture,V3_5_1_2_5,V3,DONE,0,,2025-12-30,2025-12-30 11:36:00,2025-12-30 11:36:28,DONE
34ebd031-e610-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:35:13,DONE
34efef47-e610-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:35:13,DONE
34f2392c-e610-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:34:13,DONE
361524ab-e513-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
38bc230c-e530-11f0-b810-6e40e3e6024a,3.5.1.2.5 TE(PE) Prepare to change the fixture,V3_5_1_2_5,V3,DONE,0,,2025-12-30,2025-12-30 11:36:00,2025-12-30 11:36:37,DONE
38cefb0e-e484-11f0-b24f-5e140ac69200,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:04,2025-12-29 16:11:25,DONE
3abfedfb-e60f-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:54:13,DONE
3b5ea608-e661-11f0-a448-3e013a4bc24a,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2026-01-01 03:03:13,DONE
3d01471b-e530-11f0-b91f-f260ad480fb9,3.5.1.2.5 TE(PE) Prepare to change the fixture,V3_5_1_2_5,V3,DONE,0,,2025-12-30,2025-12-30 11:36:00,2025-12-30 11:37:12,DONE
3d53266a-e488-11f0-b24f-5e140ac69200,3.5.2.4.5 ME Replace & Tune Fixtures,V3_5_2_4_5,V3,DONE,0,,2025-12-29,2025-12-29 15:33:58,2025-12-29 15:34:33,DONE
3e177c2e-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:27:10,DONE
3e17a397-e531-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:35:10,DONE
3e19ed35-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:35:10,DONE
423063a8-e52a-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
42631fb2-e65b-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2026-01-01 03:12:13,DONE
42fc6b31-e484-11f0-833b-1a66a98ce176,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:04,2025-12-29 16:11:24,DONE
43f89cf9-e61a-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:10:13,DONE
43fa7212-e61a-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:11:13,DONE
440064f1-e61a-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:12:13,DONE
44037272-e61a-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:10:13,DONE
440c4bb6-e61a-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:11:13,DONE
453db33f-e549-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:23:10,DONE
47d19cb0-e5a1-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
47fdbb44-e55f-11f0-b810-6e40e3e6024a,3.5.1.2.8 MFG Prepare to change the required skill personnel,V3_5_1_2_8,V3,DONE,0,,2025-12-30,2025-12-30 17:15:33,2025-12-30 17:16:19,DONE
4b2301af-e621-11f0-af20-1292749790e6,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-31,2025-12-31 16:19:37,2025-12-31 16:19:51,DONE
4be7b88e-e5f9-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:08:12,DONE
4be918d6-e5f9-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:10:12,DONE
4be96645-e5f9-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:08:12,DONE
4bea02bb-e5f9-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:09:12,DONE
4d6e011a-e612-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:06:13,DONE
4d73a6ca-e612-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:05:13,DONE
4d78af76-e612-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:05:13,DONE
50e5ecd4-e552-11f0-b24f-5e140ac69200,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:41:05,DONE
513bd05d-e47b-11f0-b810-6e40e3e6024a,3.5.1.10.5 ME Receives Auxiliary Materials,V3_5_1_10_5,V3,DONE,0,,2025-12-29,2025-12-29 15:23:53,2025-12-29 15:39:08,DONE
5147defc-e5f8-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:22:12,DONE
51487add-e5f8-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:21:12,DONE
51988692-e4fb-11f0-bf7b-965e190dd3fa,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 08:11:10,DONE
51c4fb1c-e530-11f0-b810-6e40e3e6024a,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-30,2025-12-30 11:39:01,2025-12-30 11:40:08,DONE
5309d07d-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:43:13,DONE
530def43-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:43:13,DONE
53101226-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:42:13,DONE
531ae84a-e611-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:42:13,DONE
532da3f4-e58b-11f0-bf7b-965e190dd3fa,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-31 01:37:10,DONE
544da8be-e621-11f0-af20-1292749790e6,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-31,2025-12-31 16:19:37,2025-12-31 16:19:44,DONE
54ed97cc-e604-11f0-92cb-ce426f076598,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:04:13,DONE
5801b084-e552-11f0-b810-6e40e3e6024a,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:58,DONE
59805c85-e47b-11f0-833b-1a66a98ce176,3.5.1.6.1 MFG Receives Materials,V3_5_1_6_1,V3,DONE,0,,2025-12-29,2025-12-29 13:59:04,2025-12-29 13:59:23,DONE
598839db-e58b-11f0-b24f-5e140ac69200,3.5.3.2.3 Complete Prod. Order Production,V3_5_3_2_3,V3,DONE,0,,2025-12-30,2025-12-31 09:56:35,2025-12-31 09:56:43,DONE
5991dbfa-e4da-11f0-b24f-5e140ac69200,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,2025-12-30 01:37:16,2025-12-30 03:50:00,DONE
5cf82310-e552-11f0-b810-6e40e3e6024a,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:51,DONE
5d362589-e488-11f0-b91f-f260ad480fb9,3.5.2.3.2 ME Switch Device Recipe,V3_5_2_3_2,V3,DONE,0,,2025-12-29,2025-12-29 15:33:58,2025-12-29 15:34:27,DONE
5d4cf2b2-e530-11f0-b810-6e40e3e6024a,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-30,2025-12-30 11:39:01,2025-12-30 11:39:48,DONE
617a47e0-e530-11f0-b810-6e40e3e6024a,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-30,2025-12-30 11:39:01,2025-12-30 11:39:40,DONE
6180df4a-e552-11f0-b91f-f260ad480fb9,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:43,DONE
6184e524-e4dd-11f0-b91f-f260ad480fb9,3.5.2.6.2 MFG Replace & Add Auxiliary Materials,V3_5_2_6_2,V3,DONE,0,,2025-12-30,2025-12-30 14:37:44,2025-12-30 17:13:28,DONE
61cae3ae-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:26:10,DONE
61ccb875-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:26:10,DONE
61d1c18b-e531-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:24:10,DONE
61d25d64-e531-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:24:10,DONE
63df3cc6-e628-11f0-811d-0a4b28ca86c6,3.5.1.2.8 MFG Prepare to change the required skill personnel,V3_5_1_2_8,V3,DONE,0,,2025-12-31,2025-12-31 17:10:46,2025-12-31 17:10:56,DONE
6552956c-e55f-11f0-b810-6e40e3e6024a,3.5.1.2.8 MFG Prepare to change the required skill personnel,V3_5_1_2_8,V3,DONE,0,,2025-12-30,2025-12-30 17:15:33,2025-12-30 17:16:12,DONE
65852245-e530-11f0-b91f-f260ad480fb9,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-30,2025-12-30 11:39:01,2025-12-30 11:39:33,DONE
65bd09a9-e52a-11f0-bf7b-965e190dd3fa,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:20:01,DONE
6658c02b-e459-11f0-b810-6e40e3e6024a,3.5.1.10.1 Call Resources,V3_5_1_10_1,V3,DONE,0,,2025-12-29,2025-12-29 13:53:17,2025-12-29 13:57:54,DONE
66d49b32-e4dd-11f0-b24f-5e140ac69200,3.5.2.6.2 MFG Replace & Add Auxiliary Materials,V3_5_2_6_2,V3,DONE,0,,2025-12-30,2025-12-30 14:37:44,2025-12-30 17:13:17,DONE
67c6dc2d-e552-11f0-b810-6e40e3e6024a,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:35,DONE
67d3b0ae-e61a-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:09:13,DONE
67ddc2d7-e61a-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:08:13,DONE
6b22831b-e530-11f0-b810-6e40e3e6024a,3.5.1.2.7 TE(PE) Prepare to change equipment/formula,V3_5_1_2_7,V3,DONE,0,,2025-12-30,2025-12-30 11:39:01,2025-12-30 11:39:23,DONE
6be51915-e478-11f0-b810-6e40e3e6024a,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 17:12:10,DONE
6d65e358-e619-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:21:13,DONE
6d66588d-e619-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:20:13,DONE
6d671bf1-e619-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:20:13,DONE
6d67df36-e619-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:21:13,DONE
6d701605-e54d-11f0-b24f-5e140ac69200,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-30,2025-12-31 02:27:29,2025-12-31 02:27:57,DONE
6dcc0257-e4e7-11f0-833b-1a66a98ce176,3.5.1.9.1 QA Reviews Historical Quality Records,V3_5_1_9_1,V3,DONE,0,,2025-12-30,2025-12-30 13:15:01,2025-12-30 13:19:25,DONE
6de469d5-e552-11f0-b91f-f260ad480fb9,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:28,DONE
6e0ae95b-e484-11f0-b810-6e40e3e6024a,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:03,2025-12-29 16:11:24,DONE
6f84d985-e5f9-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:07:12,DONE
70f386f9-e5b3-11f0-b810-6e40e3e6024a,3.5.3.10.1 Handle Production Line Quality Events,V3_5_3_10_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:15:10,DONE
71395d43-e612-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:01:13,DONE
713cdfb0-e612-11f0-836b-7ee4675ecfd7,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 18:14:13,DONE
713cdfb1-e612-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:00:13,DONE
713d7c71-e612-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:58:13,DONE
713e665a-e612-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:57:13,DONE
730b054e-e528-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
73787b44-e552-11f0-b91f-f260ad480fb9,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-30,2025-12-30 15:39:19,2025-12-30 15:40:19,DONE
74ab036b-e5f8-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:07:12,DONE
74ab2a67-e5f8-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:20:12,DONE
74ac154b-e5f8-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
74d2b023-e5f8-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
74d43f9e-e487-11f0-b810-6e40e3e6024a,3.5.1.7.3 ME Retrieves Auxiliary Materials - Line-side Warehouse,V3_5_1_7_3,V3,DONE,0,,2025-12-29,2025-12-29 15:34:08,2025-12-29 15:38:59,DONE
75f494ef-e45d-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:31:10,DONE
75f55846-e45d-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:33:10,DONE
75f90248-e45d-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:33:10,DONE
75fea7c9-e45d-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 10:32:10,DONE
76d701ac-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:39:13,DONE
76e8cbcc-e514-11f0-bf7b-965e190dd3fa,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
76ebc24d-e611-11f0-a448-3e013a4bc24a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:41:13,DONE
76ec5f2d-e611-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:40:13,DONE
76face1f-e514-11f0-833b-1a66a98ce176,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
7702a5d9-e611-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:41:13,DONE
77e74753-e552-11f0-b91f-f260ad480fb9,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-30,2025-12-30 15:39:18,2025-12-30 15:39:45,DONE
78cf3213-e495-11f0-b91f-f260ad480fb9,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 19:12:10,DONE
7d2a056a-e552-11f0-833b-1a66a98ce176,3.5.1.2.10 IE(PE) Prepares Revised Full Process,V3_5_1_2_10,V3,DONE,0,,2025-12-30,2025-12-30 15:39:18,2025-12-30 15:39:38,DONE
7efd3714-e530-11f0-833b-1a66a98ce176,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-30,2025-12-30 11:35:59,2025-12-30 11:37:51,DONE
8131d1a4-e552-11f0-b24f-5e140ac69200,3.5.1.2.2 IE (PE) prepares OI after changes,V3_5_1_2_2,V3,DONE,0,,2025-12-30,2025-12-30 15:39:18,2025-12-30 15:39:30,DONE
855e0349-e55f-11f0-833b-1a66a98ce176,3.5.1.2.8 MFG Prepare to change the required skill personnel,V3_5_1_2_8,V3,DONE,0,,2025-12-30,2025-12-30 17:15:33,2025-12-30 17:16:04,DONE
8597edb3-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:52:10,DONE
859d931a-e531-11f0-b91f-f260ad480fb9,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:51:10,DONE
85a00421-e531-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:34:10,DONE
85a2d34a-e4a6-11f0-833b-1a66a98ce176,3.5.3.9.1 Execute Final Product Inspection and Release,V3_5_3_9_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 22:20:00,DONE
85a35f89-e531-11f0-b810-6e40e3e6024a,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:34:10,DONE
88bbe6df-e48e-11f0-bf7b-965e190dd3fa,3.5.2.6.2 MFG Replace & Add Auxiliary Materials,V3_5_2_6_2,V3,DONE,0,,2025-12-29,2025-12-30 13:42:15,2025-12-30 13:45:26,DONE
8977dc46-e530-11f0-833b-1a66a98ce176,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-30,2025-12-30 11:35:59,2025-12-30 11:38:08,DONE
899ae0f1-e484-11f0-b24f-5e140ac69200,3.5.3.4.1 Upload IPQC Inspection Record,V3_5_3_4_1,V3,DONE,0,,2025-12-29,2025-12-29 16:11:03,2025-12-29 16:11:22,DONE
89b1f6e2-e49f-11f0-b24f-5e140ac69200,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-29,1970-01-01 00:00:00,2025-12-29 22:37:10,DONE
8e5f81db-e530-11f0-833b-1a66a98ce176,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-30,2025-12-30 11:35:59,2025-12-30 11:38:23,DONE
911ec8cb-e619-11f0-811d-0a4b28ca86c6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:18:13,DONE
91255909-e619-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:19:13,DONE
912901e9-e619-11f0-836b-7ee4675ecfd7,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:19:13,DONE
9291451b-e530-11f0-b91f-f260ad480fb9,3.5.1.2.3 TE (PE) prepares OI after changes,V3_5_1_2_3,V3,DONE,0,,2025-12-30,2025-12-30 11:35:59,2025-12-30 11:38:16,DONE
94ef5d09-e612-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:55:13,DONE
94f2dfe1-e612-11f0-af20-1292749790e6,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:55:13,DONE
94f6d732-e612-11f0-92cb-ce426f076598,3.5.3.5.1 Repair Defective Products,V3_5_3_5_1,V3,DONE,0,,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:56:13,DONE
