Task ID,Start Date,Claim Time,End Time,Status (Weekly Cohort)
b837469d-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:33:21,2025-12-30 11:34:07,DONE
b88e67ac-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:11:17,DONE
b945d073-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:46:38,DONE
b9a2e4da-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:14:35,DONE
b9c5d649-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:45:15,DONE
b9ef305b-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:38:51,DONE
ba50feae-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:45:01,DONE
ba74b370-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:43:02,DONE
bae68876-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:21,2025-12-30 17:10:40,DONE
be643cf2-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:10:32,DONE
bec2b100-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:43,DONE
bf345ee8-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:37:43,DONE
bf6de49c-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:22,DONE
bf92d1e7-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:37:33,DONE
bfbb1ab5-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:33:20,2025-12-30 11:34:00,DONE
bfffec52-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:10:20,DONE
c072f36a-e592-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
c073479d-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:43:41,2025-12-30 11:44:53,DONE
c0b8b459-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:14:26,DONE
c0da9458-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:17,DONE
c0ff5a8a-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 15:36:01,2025-12-30 15:38:45,DONE
c10cb785-e56c-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-31 02:18:10,DONE
c14675ed-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
c16ce9cf-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:42:28,DONE
c1e12ed5-e52b-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 14:37:20,2025-12-30 17:09:50,DONE
c41f9a21-e513-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
c6a8add8-e56b-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 22:31:10,DONE
c75a8ca7-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:09:43,DONE
c7ac7d95-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:36,DONE
c8065dc4-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:37:23,DONE
c82f8fc8-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:35:07,DONE
c864347b-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:37:15,DONE
c88bb9cd-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:33:20,2025-12-30 11:33:52,DONE
c8d964e1-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:09:35,DONE
c96306da-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
c9adf2d1-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:14:17,DONE
c9da5a20-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:43:52,DONE
ca08bd42-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:38:35,DONE
ca535b15-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:43:40,2025-12-30 11:45:16,DONE
ca893747-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:42:54,DONE
caf82624-e52b-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 14:37:07,2025-12-30 17:09:08,DONE
cd18739d-e53e-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 13:21:52,2025-12-30 13:22:36,DONE
cd19227d-e531-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:31:10,DONE
cd1b1ea2-e531-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:30:10,DONE
cd1bba98-e531-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:31:10,DONE
cd1c2fcd-e531-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:30:10,DONE
cd4c0626-e53e-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 13:23:08,2025-12-30 13:23:35,DONE
cd5ef028-e50a-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:46:10,DONE
cd8d2e3b-e53e-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 13:39:36,2025-12-30 13:40:19,DONE
cdf2ce42-e53e-11f0-bf7b-965e190dd3fa,2025-12-30,2025-12-30 15:23:37,2025-12-30 17:45:51,DONE
ce2ccc4d-e54d-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-31 02:30:56,2025-12-31 02:31:22,DONE
cf02b9aa-e54d-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-31 02:30:56,2025-12-31 02:31:21,DONE
d2dd13fb-e530-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:49:10,DONE
d3005339-e530-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:49:10,DONE
d3867a01-e582-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-31 03:06:10,DONE
d5546e57-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 14:36:45,2025-12-30 17:08:21,DONE
d5956f55-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:32:10,2025-12-30 11:32:20,DONE
d5e9821d-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:37:07,DONE
d609db81-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:34:37,2025-12-30 11:34:49,DONE
d62c57c4-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:36:55,DONE
d650cfd6-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:33:20,2025-12-30 11:33:33,DONE
d696b2ba-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 14:36:45,2025-12-30 17:08:11,DONE
d728b923-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:43:39,2025-12-30 11:45:18,DONE
d7741a4a-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 14:36:45,2025-12-30 17:13:49,DONE
d798e079-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:43:39,2025-12-30 11:45:17,DONE
d7d1079b-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 15:36:00,2025-12-30 15:38:26,DONE
d815ff1e-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:43:39,2025-12-30 11:45:17,DONE
d83f5930-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 11:40:24,2025-12-30 11:43:09,DONE
d8c15ad6-e52b-11f0-b810-6e40e3e6024a,2025-12-30,2025-12-30 14:36:45,2025-12-30 17:07:47,DONE
e14916ca-e560-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 17:23:10,DONE
e728a16a-e54c-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 17:30:01,DONE
ed9a4de0-e512-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
eea7c254-e53e-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 13:22:00,2025-12-30 13:22:48,DONE
eee0d41d-e53e-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 13:23:08,2025-12-31 14:01:12,DONE
ef2137e2-e53e-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 13:42:01,2025-12-30 13:45:11,DONE
ef5e8f44-e53e-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 15:23:14,2025-12-30 17:46:01,DONE
ef7dd739-e53e-11f0-b24f-5e140ac69200,2025-12-30,2025-12-30 15:22:48,2025-12-30 17:45:39,DONE
efd4e22e-e4f2-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
f0d9f794-e531-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:29:10,DONE
f0dae1ec-e531-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:29:10,DONE
f0e0ae30-e531-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:28:10,DONE
f0e1bf6a-e531-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:28:11,DONE
f2ecbd7d-e524-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
f2ece571-e524-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
f2ee9298-e524-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:24:11,DONE
f2eeb954-e524-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:27:10,DONE
f384ad66-e4fe-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 09:58:11,DONE
f4726a17-e53d-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:23:10,DONE
f682e67c-e530-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:48:10,DONE
f686de2e-e530-11f0-b91f-f260ad480fb9,2025-12-30,1970-01-01 00:00:00,2025-12-30 11:48:10,DONE
f699f172-e530-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-30 13:38:10,DONE
f78d1d04-e550-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:35:10,DONE
f7909f3b-e550-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:37:10,DONE
f7913b84-e550-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 15:38:10,DONE
f99b41b0-e563-11f0-b810-6e40e3e6024a,2025-12-30,1970-01-01 00:00:00,2025-12-30 22:31:10,DONE
fe376fc2-e522-11f0-b24f-5e140ac69200,2025-12-30,1970-01-01 00:00:00,2025-12-30 10:04:10,DONE
fe3d3c4f-e522-11f0-bf7b-965e190dd3fa,2025-12-30,1970-01-01 00:00:00,2025-12-30 10:08:10,DONE
fe53a9fe-e522-11f0-833b-1a66a98ce176,2025-12-30,1970-01-01 00:00:00,2025-12-30 10:06:10,DONE
003ab65e-e613-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:22:13,DONE
003b78cc-e613-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:22:13,DONE
014c7bf3-e5e0-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 08:36:10,DONE
05dc2a74-e612-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:24:13,DONE
05dd1530-e612-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:24:13,DONE
05df85dd-e612-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:23:13,DONE
05e1a903-e612-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:23:13,DONE
06031ca8-e5f9-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:17:12,DONE
06031cb0-e5f9-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:15:13,DONE
06039269-e5f9-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:16:12,DONE
06040762-e5f9-11f0-833b-1a66a98ce176,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:14:12,DONE
0b8e680a-e611-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:31:13,DONE
0b8fc7af-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:30:13,DONE
0b91003f-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:49:13,DONE
0b92fc17-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:50:13,DONE
0d007835-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:26:12,DONE
0d01629e-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 12:57:12,DONE
0d01b0c3-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:26:12,DONE
0d0225ec-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 12:57:12,DONE
0d99e0c0-e617-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:26:13,DONE
1135aa1b-e610-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:37:13,DONE
115d559e-e610-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:36:13,DONE
1176aa1e-e610-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:36:13,DONE
202a5ab5-e61a-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:14:13,DONE
203137c6-e61a-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:12:13,DONE
2032be6e-e61a-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:13:13,DONE
223a3ae3-e60d-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:26:13,DONE
238c2907-e5b3-11f0-b91f-f260ad480fb9,2025-12-31,1970-01-01 00:00:00,2025-12-31 06:20:10,DONE
28f27151-e5f9-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:12:12,DONE
28f35bb8-e5f9-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:13:12,DONE
28f6ddc3-e5f9-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:10:12,DONE
28f72be8-e5f9-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:12:12,DONE
298a6d01-e638-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 23:55:13,DONE
29a87151-e612-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:08:13,DONE
29adefec-e612-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:07:13,DONE
29b14b0a-e612-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:07:13,DONE
29b1c058-e612-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:06:13,DONE
2d4ef446-e5ac-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
2deaae2d-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:24:12,DONE
2deb235a-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:25:12,DONE
2deb235b-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:25:13,DONE
2decf824-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:23:12,DONE
2f4ec87c-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:44:13,DONE
2f50013c-e611-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:49:13,DONE
34ebd031-e610-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:35:13,DONE
34efef47-e610-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:35:13,DONE
34f2392c-e610-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:34:13,DONE
3abfedfb-e60f-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:54:13,DONE
3b5ea608-e661-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2026-01-01 03:03:13,DONE
42631fb2-e65b-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2026-01-01 03:12:13,DONE
43f89cf9-e61a-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:10:13,DONE
43fa7212-e61a-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:11:13,DONE
440064f1-e61a-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:12:13,DONE
44037272-e61a-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:10:13,DONE
440c4bb6-e61a-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:11:13,DONE
47d19cb0-e5a1-11f0-833b-1a66a98ce176,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
4b2301af-e621-11f0-af20-1292749790e6,2025-12-31,2025-12-31 16:19:37,2025-12-31 16:19:51,DONE
4be7b88e-e5f9-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:08:12,DONE
4be918d6-e5f9-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:10:12,DONE
4be96645-e5f9-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:08:12,DONE
4bea02bb-e5f9-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:09:12,DONE
4d6e011a-e612-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:06:13,DONE
4d73a6ca-e612-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:05:13,DONE
4d78af76-e612-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:05:13,DONE
5147defc-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:22:12,DONE
51487add-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:21:12,DONE
5309d07d-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:43:13,DONE
530def43-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:43:13,DONE
53101226-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:42:13,DONE
531ae84a-e611-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:42:13,DONE
544da8be-e621-11f0-af20-1292749790e6,2025-12-31,2025-12-31 16:19:37,2025-12-31 16:19:44,DONE
54ed97cc-e604-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:04:13,DONE
63df3cc6-e628-11f0-811d-0a4b28ca86c6,2025-12-31,2025-12-31 17:10:46,2025-12-31 17:10:56,DONE
67d3b0ae-e61a-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:09:13,DONE
67ddc2d7-e61a-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:08:13,DONE
6d65e358-e619-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:21:13,DONE
6d66588d-e619-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:20:13,DONE
6d671bf1-e619-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:20:13,DONE
6d67df36-e619-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:21:13,DONE
6f84d985-e5f9-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:07:12,DONE
70f386f9-e5b3-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:15:10,DONE
71395d43-e612-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:01:13,DONE
713cdfb0-e612-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 18:14:13,DONE
713cdfb1-e612-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:00:13,DONE
713d7c71-e612-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:58:13,DONE
713e665a-e612-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:57:13,DONE
74ab036b-e5f8-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:07:12,DONE
74ab2a67-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:20:12,DONE
74ac154b-e5f8-11f0-833b-1a66a98ce176,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
74d2b023-e5f8-11f0-833b-1a66a98ce176,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
76d701ac-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:39:13,DONE
76ebc24d-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:41:13,DONE
76ec5f2d-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:40:13,DONE
7702a5d9-e611-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:41:13,DONE
911ec8cb-e619-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:18:13,DONE
91255909-e619-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:19:13,DONE
912901e9-e619-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:19:13,DONE
94ef5d09-e612-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:55:13,DONE
94f2dfe1-e612-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:55:13,DONE
94f6d732-e612-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:56:13,DONE
96fd6d31-e623-11f0-836b-7ee4675ecfd7,2025-12-31,2025-12-31 16:35:16,2025-12-31 16:36:00,DONE
9890772c-e5f8-11f0-b24f-5e140ac69200,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:06:12,DONE
9893f999-e5f8-11f0-b810-6e40e3e6024a,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:04:12,DONE
989420d0-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:05:12,DONE
9895f597-e5f8-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 13:04:12,DONE
9a960232-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:30:13,DONE
9a984c7f-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:38:13,DONE
9a9df18b-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:39:13,DONE
9b165067-e623-11f0-92cb-ce426f076598,2025-12-31,2025-12-31 16:35:16,2025-12-31 16:35:53,DONE
a06da1e9-e610-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:35:13,DONE
a079c8d4-e616-11f0-811d-0a4b28ca86c6,2025-12-31,2025-12-31 17:04:30,2025-12-31 17:04:54,DONE
a5ece8ee-e60f-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 15:54:13,DONE
b296b8d0-e5c7-11f0-833b-1a66a98ce176,2025-12-31,1970-01-01 00:00:00,2025-12-31 08:08:10,DONE
b4dee11f-e5a7-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 03:12:10,DONE
b4f9410e-e619-11f0-af20-1292749790e6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:17:13,DONE
b5068708-e619-11f0-92cb-ce426f076598,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:18:13,DONE
bb98f380-e5e5-11f0-bf7b-965e190dd3fa,2025-12-31,1970-01-01 00:00:00,2025-12-31 09:57:11,DONE
be5d6676-e611-11f0-836b-7ee4675ecfd7,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:28:13,DONE
be5f3b7b-e611-11f0-a448-3e013a4bc24a,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:29:13,DONE
be62e4eb-e611-11f0-811d-0a4b28ca86c6,2025-12-31,1970-01-01 00:00:00,2025-12-31 16:27:13,DONE
